"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"21:25:52.0230941","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007\Address","SUCCESS","Type: REG_DWORD, Length: 4, Data: 8"
"21:25:52.0231001","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007","SUCCESS",""
"21:25:52.0231095","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:25:52.0231163","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007\Service","SUCCESS","Type: REG_SZ, Length: 14, Data: WUDFRd"
"21:25:52.0231247","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007","SUCCESS","Desired Access: Read"
"21:25:52.0231693","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007\Filters","NAME NOT FOUND","Desired Access: Read/Write"
"21:25:52.0231760","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007\LowerFilters","NAME NOT FOUND","Length: 182"
"21:25:52.0231822","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007\Service","SUCCESS","Type: REG_SZ, Length: 14, Data: WUDFRd"
"21:25:52.0232953","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007\Filters","NAME NOT FOUND","Desired Access: Read/Write"
"21:25:52.0233024","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007\UpperFilters","NAME NOT FOUND","Length: 182"
"21:25:52.0233296","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007","SUCCESS",""
"21:25:52.0233408","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007\Properties\{540b947e-8b40-45bc-a8a2-6a0b894cbda2}\0009","NAME NOT FOUND","Desired Access: Query Value"
"21:25:52.0233522","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007\Properties\{24daeb80-9823-4ff8-92a6-3a4c6189f82c}\0002","NAME NOT FOUND","Desired Access: Query Value"
"21:25:52.0233642","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007\Capabilities","SUCCESS","Type: REG_DWORD, Length: 4, Data: 224"
"21:25:52.0233747","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007\ConfigFlags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"21:25:52.0233844","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007\ConfigFlags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"21:25:52.0234119","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007\Properties\{80d81ea6-7473-4b0c-8216-efc11a2c4c8b}\0005","NAME NOT FOUND","Desired Access: Query Value"
"21:25:52.0234400","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007","SUCCESS",""
"21:25:52.0234472","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007","SUCCESS",""
"21:25:52.0234628","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007","SUCCESS","Desired Access: Read"
"21:25:52.0234764","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007\Properties\{540b947e-8b40-45bc-a8a2-6a0b894cbda2}\0001","NAME NOT FOUND","Desired Access: Query Value"
"21:25:52.0234896","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007\Properties\{83da6326-97a6-4088-9453-a1923f573b29}\0013","NAME NOT FOUND","Desired Access: Query Value"
"21:25:52.0235066","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:25:52.0235107","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007","SUCCESS","Desired Access: Query Value, Maximum Allowed"
"21:25:52.0235158","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007\ConfigFlags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"21:25:52.0235263","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007\ConfigFlags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"21:25:52.0235402","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007\Properties\{78c34fc8-104a-4aca-9ea4-524d52996e57}\0034","NAME NOT FOUND","Desired Access: Query Value"
"21:25:52.0235550","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007\Filters","NAME NOT FOUND","Desired Access: Read/Write"
"21:25:52.0235762","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007","SUCCESS",""
"21:25:52.0235935","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007","SUCCESS",""
"21:25:52.0236065","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007\LowerFilters","NAME NOT FOUND","Length: 524"
"21:25:52.0236193","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:25:52.0236419","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007","SUCCESS",""
"21:25:52.0236499","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007\Service","SUCCESS","Type: REG_SZ, Length: 14, Data: WUDFRd"
"21:25:52.0236930","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:25:52.0237144","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007\ConfigFlags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"21:25:52.0237308","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007\Capabilities","SUCCESS","Type: REG_DWORD, Length: 4, Data: 224"
"21:25:52.0237508","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007","SUCCESS",""
"21:25:52.0237575","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007\Filters","NAME NOT FOUND","Desired Access: Read/Write"
"21:25:52.0237744","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007\UpperFilters","NAME NOT FOUND","Length: 524"
"21:25:52.0237787","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:25:52.0237968","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007\Properties\{51236583-0c4a-4fe8-b81f-166aec13f510}\0064","NAME NOT FOUND","Desired Access: Query Value"
"21:25:52.0238490","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007","SUCCESS",""
"21:25:52.0238988","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007\Device Parameters","SUCCESS","Desired Access: Query Value, Set Value"
"21:25:52.0239225","System","4","RegQueryKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007\Device Parameters","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"21:25:52.0239668","System","4","RegSetInfoKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007\Device Parameters","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"21:25:52.0240633","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007\Device Parameters\WUDF","SUCCESS","Desired Access: Query Value, Set Value"
"21:25:52.0240977","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007\Device Parameters","SUCCESS",""
"21:25:52.0241242","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007\Device Parameters\WUDF\ImpersonationLevel","NAME NOT FOUND","Length: 16"
"21:25:52.0241388","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007\Device Parameters\WUDF\MethodNeitherAction","NAME NOT FOUND","Length: 16"
"21:25:52.0241570","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007\Device Parameters\WUDF\DirectHardwareAccess","NAME NOT FOUND","Length: 16"
"21:25:52.0242307","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007\Device Parameters\WUDF\RegisterAccessMode","NAME NOT FOUND","Length: 16"
"21:25:52.0242451","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007\Device Parameters\WUDF\KernelModeClientPolicy","NAME NOT FOUND","Length: 16"
"21:25:52.0242530","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007\Device Parameters\WUDF\UpperDriverOK","NAME NOT FOUND","Length: 16"
"21:25:52.0242616","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007\Device Parameters\WUDF\DirectTransferThreshold","NAME NOT FOUND","Length: 16"
"21:25:52.0242682","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007\Device Parameters\WUDF\FileObjectPolicy","NAME NOT FOUND","Length: 16"
"21:25:52.0242899","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007\Device Parameters\WUDF\FsContextUsePolicy","NAME NOT FOUND","Length: 16"
"21:25:52.0243032","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007\Device Parameters\WUDF\HidMarshalling","NAME NOT FOUND","Length: 16"
"21:25:52.0243118","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007\Device Parameters\WUDF","SUCCESS",""
"21:25:52.0243298","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007","SUCCESS","Desired Access: Query Value, Maximum Allowed"
"21:25:52.0243455","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007","SUCCESS",""
"21:25:52.0243755","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007","SUCCESS","Desired Access: Query Value, Maximum Allowed"
"21:25:52.0243871","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007","SUCCESS",""
"21:25:52.0243979","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007","SUCCESS","Desired Access: Query Value, Maximum Allowed"
"21:25:52.0244288","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007","SUCCESS",""
"21:25:52.0244937","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007\Device Parameters","SUCCESS","Desired Access: Query Value, Set Value"
"21:25:52.0245453","System","4","RegQueryKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007\Device Parameters","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"21:25:52.0246012","System","4","RegSetInfoKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007\Device Parameters","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"21:25:52.0246150","System","4","RegCreateKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007\Device Parameters\WUDFDiagnosticInfo","SUCCESS","Desired Access: Query Value, Set Value, Disposition: REG_OPENED_EXISTING_KEY"
"21:25:52.0246418","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007\Device Parameters","SUCCESS",""
"21:25:52.0591270","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007\Device Parameters","SUCCESS","Desired Access: Query Value, Set Value"
"21:25:52.0591376","System","4","RegQueryKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007\Device Parameters","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"21:25:52.0591441","System","4","RegSetInfoKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007\Device Parameters","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"21:25:52.0591510","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007\Device Parameters\WUDF","SUCCESS","Desired Access: Query Value, Set Value"
"21:25:52.0591581","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007\Device Parameters","SUCCESS",""
"21:25:52.0591645","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007\Device Parameters\WUDF\DriverList","BUFFER OVERFLOW","Length: 12"
"21:25:52.0591719","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007\Device Parameters\WUDF\DriverList","SUCCESS","Type: REG_MULTI_SZ, Length: 48, Data: SurfacePenCfuOverBleLc"
"21:25:52.0591779","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007\Device Parameters\WUDF","SUCCESS",""
"21:25:52.0757683","System","4","RegSetValue","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007\Device Parameters\WUDFDiagnosticInfo\RetrievalMode","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"21:25:52.0758510","System","4","RegSetValue","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007\Device Parameters\WUDFDiagnosticInfo\RwTransferMode","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"21:25:52.0758638","System","4","RegSetValue","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007\Device Parameters\WUDFDiagnosticInfo\IoctlTransferMode","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"21:25:52.0759321","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:25:52.0759568","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007\ConfigFlags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"21:25:52.0759700","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007","SUCCESS",""
"21:25:52.0759861","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007\DeviceType","NAME NOT FOUND","Length: 140"
"21:25:52.0760220","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007\Exclusive","NAME NOT FOUND","Length: 140"
"21:25:52.0760499","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007\DeviceCharacteristics","NAME NOT FOUND","Length: 140"
"21:25:52.0760745","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007\Security","NAME NOT FOUND","Length: 140"
"21:25:52.0761162","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007","SUCCESS",""
"21:25:52.0761342","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007","SUCCESS","Desired Access: Query Value, Maximum Allowed"
"21:25:52.0761455","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007\Properties\{540b947e-8b40-45bc-a8a2-6a0b894cbda2}\000A","NAME NOT FOUND","Desired Access: Query Value"
"21:25:52.0761558","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007","SUCCESS",""
"21:25:52.0761906","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col01\4&20999191&0&0000\LogConf","NAME NOT FOUND","Desired Access: Read"
"21:25:52.0762023","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col01\4&20999191&0&0000\LogConf","NAME NOT FOUND","Desired Access: Read"
"21:25:52.0762111","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col01\4&20999191&0&0000\LogConf","NAME NOT FOUND","Desired Access: Read"
"21:25:52.0762193","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col02\4&20999191&0&0001\LogConf","NAME NOT FOUND","Desired Access: Read"
"21:25:52.0762300","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col02\4&20999191&0&0001\LogConf","NAME NOT FOUND","Desired Access: Read"
"21:25:52.0762384","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col02\4&20999191&0&0001\LogConf","NAME NOT FOUND","Desired Access: Read"
"21:25:52.0762465","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col03\4&20999191&0&0002\LogConf","NAME NOT FOUND","Desired Access: Read"
"21:25:52.0762561","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col03\4&20999191&0&0002\LogConf","NAME NOT FOUND","Desired Access: Read"
"21:25:52.0762642","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col03\4&20999191&0&0002\LogConf","NAME NOT FOUND","Desired Access: Read"
"21:25:52.0762720","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col04\4&20999191&0&0003\LogConf","NAME NOT FOUND","Desired Access: Read"
"21:25:52.0762827","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col04\4&20999191&0&0003\LogConf","NAME NOT FOUND","Desired Access: Read"
"21:25:52.0762937","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col04\4&20999191&0&0003\LogConf","NAME NOT FOUND","Desired Access: Read"
"21:25:52.0763035","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col05\4&20999191&0&0004\LogConf","NAME NOT FOUND","Desired Access: Read"
"21:25:52.0763130","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col05\4&20999191&0&0004\LogConf","NAME NOT FOUND","Desired Access: Read"
"21:25:52.0763211","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col05\4&20999191&0&0004\LogConf","NAME NOT FOUND","Desired Access: Read"
"21:25:52.0763290","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col06\4&20999191&0&0005\LogConf","NAME NOT FOUND","Desired Access: Read"
"21:25:52.0763383","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col06\4&20999191&0&0005\LogConf","NAME NOT FOUND","Desired Access: Read"
"21:25:52.0763460","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col06\4&20999191&0&0005\LogConf","NAME NOT FOUND","Desired Access: Read"
"21:25:52.0763539","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col07\4&20999191&0&0006\LogConf","NAME NOT FOUND","Desired Access: Read"
"21:25:52.0763638","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col07\4&20999191&0&0006\LogConf","NAME NOT FOUND","Desired Access: Read"
"21:25:52.0763730","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col07\4&20999191&0&0006\LogConf","NAME NOT FOUND","Desired Access: Read"
"21:25:52.0763818","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007\LogConf","NAME NOT FOUND","Desired Access: Read"
"21:25:52.0763897","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007\LogConf","NAME NOT FOUND","Desired Access: Read"
"21:25:52.0763999","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col08\4&20999191&0&0007\LogConf","NAME NOT FOUND","Desired Access: Read"
"21:25:52.0764207","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col01\4&20999191&0&0000","SUCCESS","Desired Access: Query Value, Maximum Allowed"
"21:25:52.0764305","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col01\4&20999191&0&0000\Properties\{540b947e-8b40-45bc-a8a2-6a0b894cbda2}\000B","NAME NOT FOUND","Desired Access: Query Value"
"21:25:52.0764391","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col01\4&20999191&0&0000","SUCCESS",""
"21:25:52.0764630","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col01\4&20999191&0&0000","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:25:52.0764904","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col01\4&20999191&0&0000\ConfigFlags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"21:25:52.0765000","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col01\4&20999191&0&0000","SUCCESS",""
"21:25:52.0765201","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col01\4&20999191&0&0000","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:25:52.0765334","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col01\4&20999191&0&0000","SUCCESS",""
"21:25:52.0765681","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col01\4&20999191&0&0000\Device Parameters","SUCCESS","Desired Access: Delete, Read Control, Write DAC, Write Owner, Synchronize"
"21:25:52.0765804","System","4","RegQueryKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col01\4&20999191&0&0000\Device Parameters","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"21:25:52.0765876","System","4","RegSetInfoKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col01\4&20999191&0&0000\Device Parameters","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"21:25:52.0765937","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col01\4&20999191&0&0000\Device Parameters\SessionSecurityEnabled","NAME NOT FOUND","Length: 74"
"21:25:52.0766009","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col01\4&20999191&0&0000\Device Parameters","SUCCESS",""
"21:25:52.0766094","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col01\4&20999191&0&0000\Device Parameters","SUCCESS","Desired Access: Delete, Read Control, Write DAC, Write Owner, Synchronize"
"21:25:52.0766162","System","4","RegQueryKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col01\4&20999191&0&0000\Device Parameters","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"21:25:52.0766181","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col01\4&20999191&0&0000","SUCCESS","Desired Access: Maximum Allowed, Granted Access: All Access"
"21:25:52.0766218","System","4","RegSetInfoKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col01\4&20999191&0&0000\Device Parameters","SUCCESS","KeySetInformationClass: KeySetHandleTagsInformation, Length: 0"
"21:25:52.0766279","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col01\4&20999191&0&0000\Device Parameters\WinRtInterfaceRestrictionLevel","NAME NOT FOUND","Length: 90"
"21:25:52.0766341","System","4","RegCloseKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col01\4&20999191&0&0000\Device Parameters","SUCCESS",""
"21:25:52.0766630","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col01\4&20999191&0&0000\ConfigFlags","SUCCESS","Type: REG_DWORD, Length: 4, Data: 0"
"21:25:52.0766820","System","4","RegQueryValue","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col01\4&20999191&0&0000\Capabilities","SUCCESS","Type: REG_DWORD, Length: 4, Data: 224"
"21:25:52.0767109","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Control\DeviceClasses\{4d1e55b2-f16f-11cf-88cb-001111000030}\##?#HID#MSHW0231&Col01#4&20999191&0&0000#{4d1e55b2-f16f-11cf-88cb-001111000030}\#","SUCCESS","Desired Access: Query Value, Maximum Allowed"
"21:25:52.0767121","System","4","RegOpenKey","HKLM\System\CurrentControlSet\Enum\HID\MSHW0231&Col01\4&20999191&0&0000\Properties\{afd97640-86a3-4210-b67c-289c41aabe55}\0003","NAME NOT FOUND","Desired Access: Query Value"
